Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
60804928,04/08/2024 08:08:32 AM,06/24/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11235,3110 BRIGHTON    3 STREET,BRIGHTON    3 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,06/24/2024 12:00:00 AM,13 BROOKLYN,3086850019,BROOKLYN,994229,149249,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.57632441597418,-73.96407785322768,"(40.57632441597418, -73.96407785322768)"
60812225,04/08/2024 12:14:58 AM,04/26/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10460,1468 HOE AVENUE,HOE AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,04/26/2024 12:00:00 AM,03 BRONX,2029880004,BRONX,1014818,242596,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83249247522133,-73.88953841717216,"(40.83249247522133, -73.88953841717216)"
60809788,04/07/2024 11:29:51 PM,05/13/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10037,53 EAST  131 STREET,EAST  131 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",05/13/2024 12:00:00 AM,11 MANHATTAN,1017560030,MANHATTAN,1001583,234144,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.8093300190546,-73.93738668006867,"(40.8093300190546, -73.93738668006867)"
60813493,04/07/2024 11:20:51 PM,05/13/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10455,780 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/13/2024 12:00:00 AM,02 BRONX,2026880045,BRONX,1011402,237663,UNKNOWN,Unspecified,BRONX,,,,,,,,40.81896396495971,-73.90190254488536,"(40.81896396495971, -73.90190254488536)"
60804924,04/07/2024 11:05:47 PM,06/13/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10470,660 NEREID AVENUE,NEREID AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",06/13/2024 12:00:00 AM,12 BRONX,2050410026,BRONX,1024137,266839,UNKNOWN,Unspecified,BRONX,,,,,,,,40.898994888191034,-73.85571871543965,"(40.898994888191034, -73.85571871543965)"
60809781,04/07/2024 10:05:02 PM,05/23/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10459,980 WESTCHESTER AVENUE,WESTCHESTER AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,05/23/2024 12:00:00 AM,02 BRONX,2027147501,BRONX,1013385,239210,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82320372221374,-73.89473145458913,"(40.82320372221374, -73.89473145458913)"
60808593,04/07/2024 09:34:17 PM,05/15/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10459,980 WESTCHESTER AVENUE,WESTCHESTER AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/15/2024 12:00:00 AM,02 BRONX,2027147501,BRONX,1013385,239210,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82320372221374,-73.89473145458913,"(40.82320372221374, -73.89473145458913)"
60813497,04/07/2024 09:07:29 PM,05/14/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467,788 ARNOW AVENUE,ARNOW AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",05/14/2024 12:00:00 AM,11 BRONX,2045120031,BRONX,1021904,255478,UNKNOWN,Unspecified,BRONX,,,,,,,,40.86782234144801,-73.86385989224797,"(40.86782234144801, -73.86385989224797)"
60807363,04/07/2024 08:54:55 PM,06/07/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10031,3569 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/07/2024 12:00:00 AM,09 MANHATTAN,1020930029,MANHATTAN,998141,240698,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82732498552474,-73.94980691050269,"(40.82732498552474, -73.94980691050269)"
60813494,04/07/2024 08:33:52 PM,04/18/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10455,405 EAST  146 STREET,EAST  146 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/18/2024 12:00:00 AM,01 BRONX,,BRONX,1006669,235874,UNKNOWN,Unspecified,BRONX,,,,,,,,40.814066943613966,-73.91900836489283,"(40.814066943613966, -73.91900836489283)"
60810966,04/07/2024 08:27:51 PM,06/07/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10016,312 EAST   30 STREET,EAST   30 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,06/07/2024 12:00:00 AM,06 MANHATTAN,1009350053,MANHATTAN,990635,209589,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74194769621901,-73.97695830563991,"(40.74194769621901, -73.97695830563991)"
60798273,04/07/2024 07:21:24 PM,06/10/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11373,42-42 ITHACA STREET,ITHACA STREET,,,,,ADDRESS,ELMHURST,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",06/10/2024 12:00:00 AM,04 QUEENS,4015580026,QUEENS,1018033,210374,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.744040102515,-73.87808265461202,"(40.744040102515, -73.87808265461202)"
60799182,04/07/2024 06:41:54 PM,05/30/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11213,400 HERKIMER STREET,HERKIMER STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",05/30/2024 12:00:00 AM,03 BROOKLYN,3018710018,BROOKLYN,1000876,186700,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.67910952008634,-73.94005790714336,"(40.67910952008634, -73.94005790714336)"
60802927,04/07/2024 05:59:46 PM,04/15/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10458,480 EAST  188 STREET,EAST  188 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/15/2024 12:00:00 AM,06 BRONX,2030570011,BRONX,1014570,251994,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85828805965668,-73.89039210329346,"(40.85828805965668, -73.89039210329346)"
60803883,04/07/2024 05:53:20 PM,04/25/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10033,4 SOUTH PINEHURST AVENUE,SOUTH PINEHURST AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/25/2024 12:00:00 AM,12 MANHATTAN,1021390517,MANHATTAN,1000696,248141,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.84774946947696,-73.94055654526865,"(40.84774946947696, -73.94055654526865)"
60802928,04/07/2024 05:36:02 PM,06/14/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10457,3907 3 AVENUE,3 AVENUE,,,,,ADDRESS,BRONX,,,Assigned,,"The Department of Buildings attempted to investigate this complaint but the address was invalid. If the problem still exists, please call 311 and file a new complaint with the correct address. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/14/2024 12:00:00 AM,03 BRONX,2029190005,BRONX,1011807,245063,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83927358052028,-73.90040892564751,"(40.83927358052028, -73.90040892564751)"
60799183,04/07/2024 05:35:16 PM,05/09/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10453,10 RICHMAN PLAZA,RICHMAN PLAZA,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",05/09/2024 12:00:00 AM,05 BRONX,2028820229,BRONX,1005583,249550,UNKNOWN,Unspecified,BRONX,,,,,,,,40.851606301604434,-73.92288819061721,"(40.851606301604434, -73.92288819061721)"
60801058,04/07/2024 05:20:14 PM,06/04/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10039,303 WEST  154 STREET,WEST  154 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/04/2024 12:00:00 AM,10 MANHATTAN,1020470025,MANHATTAN,1001402,241167,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82860652565391,-73.93802257021011,"(40.82860652565391, -73.93802257021011)"
60800122,04/07/2024 04:59:11 PM,05/15/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10453,124 EAST  177 STREET,EAST  177 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/15/2024 12:00:00 AM,05 BRONX,2028050045,BRONX,1009846,248807,UNKNOWN,Unspecified,BRONX,,,,,,,,40.849555658547196,-73.90748168864674,"(40.849555658547196, -73.90748168864674)"
60800123,04/07/2024 04:41:07 PM,05/22/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467,3764 BRONX BOULEVARD,BRONX BOULEVARD,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and prepared a violation but were unable to issue it.,05/22/2024 12:00:00 AM,12 BRONX,2046490031,BRONX,1021249,261364,UNKNOWN,Unspecified,BRONX,,,,,,,,40.883980346342426,-73.86619557019465,"(40.883980346342426, -73.86619557019465)"
60799184,04/07/2024 03:46:27 PM,05/21/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11372,71-05 37 AVENUE,37 AVENUE,,,,,ADDRESS,JACKSON HEIGHTS,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,05/21/2024 12:00:00 AM,03 QUEENS,4012710041,QUEENS,1013529,212069,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.74870850774996,-73.8943294611005,"(40.74870850774996, -73.8943294611005)"
60801057,04/07/2024 03:21:49 PM,04/18/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10455,405 EAST  146 STREET,EAST  146 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/18/2024 12:00:00 AM,01 BRONX,,BRONX,1006669,235874,UNKNOWN,Unspecified,BRONX,,,,,,,,40.814066943613966,-73.91900836489283,"(40.814066943613966, -73.91900836489283)"
60801038,04/07/2024 02:50:24 PM,05/22/2024 08:50:29 PM,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,10069,101 WEST END AVENUE,WEST END AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,05/22/2024 12:00:00 AM,07 MANHATTAN,1011710062,MANHATTAN,987398,221654,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77506478010212,-73.98863409148143,"(40.77506478010212, -73.98863409148143)"
60798262,04/07/2024 02:50:24 PM,05/22/2024 08:50:29 PM,HPD,Department of Housing Preservation and Development,ELEVATOR,MAINTENANCE,RESIDENTIAL BUILDING,10069,101 WEST END AVENUE,WEST END AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,05/22/2024 12:00:00 AM,07 MANHATTAN,1011710062,MANHATTAN,987398,221654,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.77506478010212,-73.98863409148143,"(40.77506478010212, -73.98863409148143)"
60802931,04/07/2024 01:41:55 PM,05/10/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10457,1818 ANTHONY AVENUE,ANTHONY AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",05/10/2024 12:00:00 AM,05 BRONX,2028920011,BRONX,1010871,247771,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84670911500228,-73.90378087948456,"(40.84670911500228, -73.90378087948456)"
60802932,04/07/2024 01:14:34 PM,05/30/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10453,1735 TOWNSEND AVENUE,TOWNSEND AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,05/30/2024 12:00:00 AM,05 BRONX,2028490024,BRONX,1008696,247911,UNKNOWN,Unspecified,BRONX,,,,,,,,40.847099663030306,-73.91164169805428,"(40.847099663030306, -73.91164169805428)"
60798275,04/07/2024 01:11:33 PM,05/14/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10458,2995 MARION AVENUE,MARION AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings determined that the conditions described in this complaint were addressed under another service request number. Click on ""Learn More"" in the ""Did You Know"" section below for more information.",05/14/2024 12:00:00 AM,07 BRONX,2032810029,BRONX,1016692,256247,UNKNOWN,Unspecified,BRONX,,,,,,,,40.86995370406542,-73.88270041742129,"(40.86995370406542, -73.88270041742129)"
60798274,04/07/2024 11:51:55 AM,04/16/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11221,31 VAN BUREN STREET,VAN BUREN STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",04/16/2024 12:00:00 AM,03 BROOKLYN,3017910072,BROOKLYN,999776,190660,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.689980811369644,-73.94401463603896,"(40.689980811369644, -73.94401463603896)"
60801998,04/07/2024 11:42:53 AM,04/16/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11211,408 SOUTH    2 STREET,SOUTH    2 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,04/16/2024 12:00:00 AM,01 BROOKLYN,3024250023,BROOKLYN,997778,197688,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.7092743064173,-73.95120512669001,"(40.7092743064173, -73.95120512669001)"
60798277,04/07/2024 11:27:51 AM,06/12/2024 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10037,1960 PARK AVENUE,PARK AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings reviewed this complaint and referred it to the New York City Housing Authority for further action.,06/12/2024 12:00:00 AM,11 MANHATTAN,1017570020,MANHATTAN,1002035,234251,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.80962280597619,-73.93575360303117,"(40.80962280597619, -73.93575360303117)"
